timestamp;buyer;seller;symbol;currency;price;quantity
0;Caesar;Paris;DIP;SEASHELLS;7020.0;6
0;Caesar;Caesar;COCONUTS;SEASHELLS;7912.0;57
100;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
200;Paris;Caesar;UKULELE;SEASHELLS;20697.0;2
200;Camilla;Penelope;BERRIES;SEASHELLS;3905.0;10
200;Paris;Camilla;BERRIES;SEASHELLS;3912.0;2
300;Paris;Caesar;DIP;SEASHELLS;7019.0;10
600;Paris;Caesar;BAGUETTE;SEASHELLS;12383.0;5
800;Paris;Charlie;BANANAS;SEASHELLS;4798.0;1
800;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
900;Paris;Caesar;DIP;SEASHELLS;7019.0;9
1000;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;7
1100;Gina;Camilla;PEARLS;SEASHELLS;10002.0;6
1100;Paris;Caesar;DIP;SEASHELLS;7019.0;5
1100;Gina;Charlie;PEARLS;SEASHELLS;10002.0;4
1300;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
1300;Charlie;Paris;BANANAS;SEASHELLS;4793.0;2
1300;Caesar;Paris;BANANAS;SEASHELLS;4794.0;1
1500;Charlie;Paris;BANANAS;SEASHELLS;4793.0;1
1700;Camilla;Paris;DIVING_GEAR;SEASHELLS;100233.0;2
1700;Camilla;Camilla;DIVING_GEAR;SEASHELLS;100233.0;2
1700;Penelope;Camilla;BERRIES;SEASHELLS;3909.0;14
1800;Paris;Caesar;BAGUETTE;SEASHELLS;12394.0;7
2000;Camilla;Penelope;BERRIES;SEASHELLS;3902.0;14
2000;Paris;Caesar;DIP;SEASHELLS;7014.0;4
2100;Pablo;Charlie;BANANAS;SEASHELLS;4797.0;5
2100;Camilla;Penelope;PICNIC_BASKET;SEASHELLS;73991.0;9
2300;Caesar;Camilla;BAGUETTE;SEASHELLS;12399.0;10
2500;Paris;Caesar;UKULELE;SEASHELLS;20688.0;5
2500;Caesar;Paris;DIP;SEASHELLS;7008.0;9
2600;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
2600;Charlie;Paris;BANANAS;SEASHELLS;4792.0;1
2700;Paris;Camilla;DIP;SEASHELLS;7008.0;5
