timestamp;buyer;seller;symbol;currency;price;quantity
100;;;BANANAS;SEASHELLS;4875.0;1
100;;;PEARLS;SEASHELLS;10002.0;1
200;;;BANANAS;SEASHELLS;4876.0;1
200;;;PEARLS;SEASHELLS;10004.0;1
300;;;BANANAS;SEASHELLS;4873.0;1
400;;;BANANAS;SEASHELLS;4871.0;5
500;;;BANANAS;SEASHELLS;4874.0;1
800;;;PEARLS;SEASHELLS;9996.0;1
800;;;BANANAS;SEASHELLS;4871.0;1
1000;;;BANANAS;SEASHELLS;4875.0;10
1200;;;BANANAS;SEASHELLS;4868.0;1
1300;;;PEARLS;SEASHELLS;10002.0;1
1500;;;BANANAS;SEASHELLS;4874.0;1
1500;;;PEARLS;SEASHELLS;9998.0;4
1700;;;BANANAS;SEASHELLS;4870.0;2
1900;;;BANANAS;SEASHELLS;4868.0;1
1900;;;PINA_COLADAS;SEASHELLS;14998.0;13
2100;;;COCONUTS;SEASHELLS;7998.0;53
2600;;;PEARLS;SEASHELLS;10002.0;4
2600;;;BANANAS;SEASHELLS;4872.0;2
2600;;;PEARLS;SEASHELLS;10002.0;1
2600;;;BANANAS;SEASHELLS;4872.0;4
3000;;;BANANAS;SEASHELLS;4874.0;1
3100;;;PEARLS;SEASHELLS;9998.0;1
3200;;;PEARLS;SEASHELLS;10002.0;5
3300;;;PEARLS;SEASHELLS;10002.0;1
3500;;;BANANAS;SEASHELLS;4874.0;10
3500;;;BANANAS;SEASHELLS;4874.0;10
3700;;;PEARLS;SEASHELLS;9998.0;1
4200;;;BANANAS;SEASHELLS;4876.0;6
4200;;;PEARLS;SEASHELLS;10002.0;5
4200;;;BANANAS;SEASHELLS;4876.0;1
4900;;;BANANAS;SEASHELLS;4871.0;7
5400;;;PEARLS;SEASHELLS;10005.0;1
5400;;;BANANAS;SEASHELLS;4879.0;15
5400;;;BANANAS;SEASHELLS;4879.0;1
5500;;;PEARLS;SEASHELLS;10004.0;1
6200;;;BANANAS;SEASHELLS;4878.0;1
6700;;;PEARLS;SEASHELLS;10004.0;1
6700;;;BANANAS;SEASHELLS;4879.0;1
6800;;;BANANAS;SEASHELLS;4873.0;1
7100;;;COCONUTS;SEASHELLS;7996.0;56
7200;;;PEARLS;SEASHELLS;9996.0;1
7200;;;PEARLS;SEASHELLS;10002.0;1
7600;;;PEARLS;SEASHELLS;10002.0;1
8000;;;BANANAS;SEASHELLS;4875.0;1
8200;;;PEARLS;SEASHELLS;9996.0;1
8200;;;BANANAS;SEASHELLS;4871.0;1
8300;;;COCONUTS;SEASHELLS;7992.0;46
9100;;;PEARLS;SEASHELLS;9998.0;1
9300;;;COCONUTS;SEASHELLS;7993.0;6
9400;;;PEARLS;SEASHELLS;10002.0;1
9500;;;PEARLS;SEASHELLS;10002.0;1
9700;;;PEARLS;SEASHELLS;10002.0;1
9900;;;BANANAS;SEASHELLS;4867.0;9
10000;;;PINA_COLADAS;SEASHELLS;14980.0;4
10300;;;BANANAS;SEASHELLS;4873.0;1
10300;;;PEARLS;SEASHELLS;10004.0;1
10500;;;COCONUTS;SEASHELLS;7991.0;10
10700;;;PEARLS;SEASHELLS;9998.0;3
11000;;;BANANAS;SEASHELLS;4867.0;9
11900;;;PEARLS;SEASHELLS;10002.0;1
12500;;;COCONUTS;SEASHELLS;7991.0;10
12700;;;PEARLS;SEASHELLS;10002.0;1
12700;;;PEARLS;SEASHELLS;10002.0;1
13300;;;COCONUTS;SEASHELLS;7992.0;24
13300;;;PEARLS;SEASHELLS;10002.0;2
13700;;;BANANAS;SEASHELLS;4870.0;2
13700;;;PEARLS;SEASHELLS;10002.0;1
14000;;;PEARLS;SEASHELLS;10002.0;5
14000;;;BANANAS;SEASHELLS;4868.0;1
14000;;;PEARLS;SEASHELLS;10002.0;1
14300;;;BANANAS;SEASHELLS;4871.0;2
14400;;;PEARLS;SEASHELLS;10002.0;2
14400;;;PEARLS;SEASHELLS;10002.0;2
14400;;;BANANAS;SEASHELLS;4867.0;1
14400;;;BANANAS;SEASHELLS;4867.0;2
14600;;;BANANAS;SEASHELLS;4867.0;1
14600;;;BANANAS;SEASHELLS;4872.0;1
14800;;;BANANAS;SEASHELLS;4868.0;4
14800;;;PEARLS;SEASHELLS;9998.0;1
15000;;;BANANAS;SEASHELLS;4865.0;1
15100;;;PEARLS;SEASHELLS;9998.0;1
15100;;;PINA_COLADAS;SEASHELLS;14985.0;27
15400;;;PINA_COLADAS;SEASHELLS;14979.0;4
15400;;;BANANAS;SEASHELLS;4871.0;12
15800;;;BANANAS;SEASHELLS;4870.0;2
15800;;;PEARLS;SEASHELLS;10004.0;2
16000;;;BANANAS;SEASHELLS;4863.0;5
16000;;;BANANAS;SEASHELLS;4863.0;2
16200;;;BANANAS;SEASHELLS;4863.0;1
16200;;;PEARLS;SEASHELLS;10002.0;3
16300;;;PEARLS;SEASHELLS;9996.0;1
16300;;;PEARLS;SEASHELLS;9996.0;1
16400;;;COCONUTS;SEASHELLS;7993.0;44
17300;;;PINA_COLADAS;SEASHELLS;14981.0;2
17400;;;BANANAS;SEASHELLS;4868.0;2
17400;;;PEARLS;SEASHELLS;9998.0;2
