timestamp;buyer;seller;symbol;currency;price;quantity
0;;;DIP;SEASHELLS;7020.0;6
0;;;COCONUTS;SEASHELLS;7912.0;57
100;;;PEARLS;SEASHELLS;9998.0;1
200;;;UKULELE;SEASHELLS;20697.0;2
200;;;BERRIES;SEASHELLS;3905.0;10
200;;;BERRIES;SEASHELLS;3912.0;2
300;;;DIP;SEASHELLS;7019.0;10
600;;;BAGUETTE;SEASHELLS;12383.0;5
800;;;BANANAS;SEASHELLS;4798.0;1
800;;;PEARLS;SEASHELLS;9998.0;1
900;;;DIP;SEASHELLS;7019.0;9
1000;;;PEARLS;SEASHELLS;9995.0;7
1100;;;PEARLS;SEASHELLS;10002.0;6
1100;;;DIP;SEASHELLS;7019.0;5
1100;;;PEARLS;SEASHELLS;10002.0;4
1300;;;PEARLS;SEASHELLS;9996.0;1
1300;;;BANANAS;SEASHELLS;4793.0;2
1300;;;BANANAS;SEASHELLS;4794.0;1
1500;;;BANANAS;SEASHELLS;4793.0;1
1700;;;DIVING_GEAR;SEASHELLS;100233.0;2
1700;;;DIVING_GEAR;SEASHELLS;100233.0;2
1700;;;BERRIES;SEASHELLS;3909.0;14
1800;;;BAGUETTE;SEASHELLS;12394.0;7
2000;;;BERRIES;SEASHELLS;3902.0;14
2000;;;DIP;SEASHELLS;7014.0;4
2100;;;BANANAS;SEASHELLS;4797.0;5
2100;;;PICNIC_BASKET;SEASHELLS;73991.0;9
2300;;;BAGUETTE;SEASHELLS;12399.0;10
2500;;;UKULELE;SEASHELLS;20688.0;5
2500;;;DIP;SEASHELLS;7008.0;9
2600;;;PEARLS;SEASHELLS;9996.0;1
2600;;;BANANAS;SEASHELLS;4792.0;1
2700;;;DIP;SEASHELLS;7008.0;5
2900;;;BAGUETTE;SEASHELLS;12396.0;9
3000;;;BANANAS;SEASHELLS;4792.0;1
3100;;;BANANAS;SEASHELLS;4796.0;4
3300;;;UKULELE;SEASHELLS;20687.0;4
3700;;;BANANAS;SEASHELLS;4792.0;1
3700;;;PEARLS;SEASHELLS;9998.0;3
3800;;;BANANAS;SEASHELLS;4799.0;2
3800;;;PEARLS;SEASHELLS;10005.0;2
4100;;;PEARLS;SEASHELLS;10002.0;1
4300;;;BANANAS;SEASHELLS;4792.0;1
4300;;;PEARLS;SEASHELLS;9996.0;1
4500;;;BANANAS;SEASHELLS;4793.0;1
4900;;;BAGUETTE;SEASHELLS;12406.0;5
5000;;;BANANAS;SEASHELLS;4791.0;1
5000;;;BANANAS;SEASHELLS;4791.0;1
5100;;;BERRIES;SEASHELLS;3896.0;14
5100;;;PINA_COLADAS;SEASHELLS;14880.0;4
5300;;;PEARLS;SEASHELLS;9998.0;2
5400;;;BAGUETTE;SEASHELLS;12405.0;4
5500;;;BAGUETTE;SEASHELLS;12403.0;6
5600;;;BERRIES;SEASHELLS;3902.0;10
5700;;;DIP;SEASHELLS;7012.0;7
5700;;;BANANAS;SEASHELLS;4791.0;1
5700;;;BANANAS;SEASHELLS;4791.0;1
5700;;;DIVING_GEAR;SEASHELLS;100277.0;2
5700;;;PEARLS;SEASHELLS;10002.0;1
5900;;;COCONUTS;SEASHELLS;7920.0;5
6200;;;BAGUETTE;SEASHELLS;12412.0;4
6200;;;PINA_COLADAS;SEASHELLS;14884.0;5
6300;;;BANANAS;SEASHELLS;4790.0;1
6300;;;PEARLS;SEASHELLS;9996.0;1
6400;;;BANANAS;SEASHELLS;4790.0;1
6500;;;BANANAS;SEASHELLS;4791.0;3
6500;;;PEARLS;SEASHELLS;10002.0;1
6500;;;BANANAS;SEASHELLS;4791.0;1
6700;;;UKULELE;SEASHELLS;20671.0;4
6700;;;BANANAS;SEASHELLS;4791.0;5
6900;;;PEARLS;SEASHELLS;9998.0;5
7200;;;BERRIES;SEASHELLS;3897.0;10
7500;;;COCONUTS;SEASHELLS;7928.0;6
7600;;;BAGUETTE;SEASHELLS;12397.0;3
7700;;;BAGUETTE;SEASHELLS;12396.0;4
7700;;;PEARLS;SEASHELLS;10002.0;3
7700;;;BANANAS;SEASHELLS;4797.0;1
7800;;;BANANAS;SEASHELLS;4796.0;5
7800;;;UKULELE;SEASHELLS;20679.0;4
8000;;;PEARLS;SEASHELLS;9998.0;1
8000;;;BANANAS;SEASHELLS;4798.0;2
8000;;;PEARLS;SEASHELLS;10004.0;2
8000;;;BANANAS;SEASHELLS;4791.0;1
8100;;;BANANAS;SEASHELLS;4791.0;1
8500;;;DIVING_GEAR;SEASHELLS;100272.0;2
8500;;;COCONUTS;SEASHELLS;7928.0;23
8600;;;BERRIES;SEASHELLS;3900.0;5
8600;;;UKULELE;SEASHELLS;20674.0;2
8800;;;DIP;SEASHELLS;7014.0;4
9100;;;DIVING_GEAR;SEASHELLS;100254.0;3
9100;;;BANANAS;SEASHELLS;4791.0;1
9400;;;PEARLS;SEASHELLS;10004.0;2
9500;;;BANANAS;SEASHELLS;4798.0;19
9600;;;PEARLS;SEASHELLS;9995.0;9
9600;;;BANANAS;SEASHELLS;4793.0;1
9900;;;UKULELE;SEASHELLS;20677.0;1
10100;;;PINA_COLADAS;SEASHELLS;14881.0;29
10100;;;PINA_COLADAS;SEASHELLS;14881.0;3
10200;;;PEARLS;SEASHELLS;10004.0;2
10400;;;PEARLS;SEASHELLS;10002.0;1
10700;;;BERRIES;SEASHELLS;3907.0;5
10700;;;PEARLS;SEASHELLS;9998.0;1
11100;;;BAGUETTE;SEASHELLS;12400.0;7
11400;;;PEARLS;SEASHELLS;9995.0;9
11400;;;BANANAS;SEASHELLS;4793.0;1
11500;;;COCONUTS;SEASHELLS;7933.0;8
11600;;;DIP;SEASHELLS;7027.0;8
11600;;;PEARLS;SEASHELLS;9998.0;1
11700;;;BANANAS;SEASHELLS;4794.0;3
11700;;;PINA_COLADAS;SEASHELLS;14889.0;22
11800;;;PEARLS;SEASHELLS;9998.0;1
11800;;;BAGUETTE;SEASHELLS;12408.0;6
11800;;;BANANAS;SEASHELLS;4791.0;1
12000;;;DIP;SEASHELLS;7025.0;7
12000;;;BANANAS;SEASHELLS;4791.0;2
12000;;;BANANAS;SEASHELLS;4790.0;1
12100;;;PEARLS;SEASHELLS;9998.0;1
12100;;;UKULELE;SEASHELLS;20696.0;1
12200;;;PICNIC_BASKET;SEASHELLS;74065.0;1
12200;;;PEARLS;SEASHELLS;10004.0;1
12200;;;PEARLS;SEASHELLS;10004.0;1
12200;;;BANANAS;SEASHELLS;4796.0;2
12300;;;BANANAS;SEASHELLS;4795.0;1
12400;;;BANANAS;SEASHELLS;4795.0;1
12600;;;PICNIC_BASKET;SEASHELLS;74093.0;1
12600;;;BAGUETTE;SEASHELLS;12409.0;5
12700;;;BANANAS;SEASHELLS;4791.0;1
12900;;;PICNIC_BASKET;SEASHELLS;74100.0;2
13000;;;UKULELE;SEASHELLS;20695.0;5
13300;;;BANANAS;SEASHELLS;4791.0;1
13300;;;PEARLS;SEASHELLS;10002.0;1
13500;;;DIVING_GEAR;SEASHELLS;100219.0;1
13600;;;PINA_COLADAS;SEASHELLS;14900.0;11
13600;;;PEARLS;SEASHELLS;10002.0;1
13700;;;DIVING_GEAR;SEASHELLS;100220.0;2
13700;;;COCONUTS;SEASHELLS;7928.0;27
13700;;;BANANAS;SEASHELLS;4796.0;1
14000;;;PEARLS;SEASHELLS;10002.0;1
14200;;;UKULELE;SEASHELLS;20702.0;2
14300;;;DIVING_GEAR;SEASHELLS;100176.0;1
14400;;;UKULELE;SEASHELLS;20696.0;2
14500;;;DIP;SEASHELLS;7038.0;3
14500;;;PEARLS;SEASHELLS;10004.0;2
14600;;;PEARLS;SEASHELLS;9998.0;1
14600;;;PEARLS;SEASHELLS;9996.0;1
14600;;;PEARLS;SEASHELLS;9996.0;3
14700;;;BANANAS;SEASHELLS;4790.0;2
14700;;;PEARLS;SEASHELLS;9998.0;2
14700;;;PEARLS;SEASHELLS;9998.0;1
15000;;;BANANAS;SEASHELLS;4790.0;1
15000;;;PICNIC_BASKET;SEASHELLS;74140.0;1
15000;;;BERRIES;SEASHELLS;3900.0;4
15000;;;PICNIC_BASKET;SEASHELLS;74140.0;4
15100;;;BAGUETTE;SEASHELLS;12405.0;4
15200;;;DIVING_GEAR;SEASHELLS;100160.0;3
15200;;;DIVING_GEAR;SEASHELLS;100160.0;3
15300;;;PICNIC_BASKET;SEASHELLS;74152.0;4
15300;;;PICNIC_BASKET;SEASHELLS;74152.0;2
15300;;;BANANAS;SEASHELLS;4790.0;16
15400;;;PEARLS;SEASHELLS;9998.0;3
15600;;;PICNIC_BASKET;SEASHELLS;74156.0;1
15700;;;BAGUETTE;SEASHELLS;12402.0;9
15700;;;BANANAS;SEASHELLS;4796.0;17
15900;;;BANANAS;SEASHELLS;4795.0;1
15900;;;PEARLS;SEASHELLS;10004.0;1
