timestamp;buyer;seller;symbol;currency;price;quantity
100;Gary;Camilla;BERRIES;SEASHELLS;3854.0;19
100;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
200;Paris;Charlie;BANANAS;SEASHELLS;4827.0;1
200;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
300;Charlie;Paris;BANANAS;SEASHELLS;4822.0;1
400;Charlie;Pablo;BANANAS;SEASHELLS;4823.0;5
500;Paris;Charlie;PEARLS;SEASHELLS;10005.0;2
500;Paris;Charlie;BANANAS;SEASHELLS;4828.0;2
500;Paris;Camilla;BERRIES;SEASHELLS;3854.0;6
1000;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
1000;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
1200;Charlie;Paris;BANANAS;SEASHELLS;4822.0;1
1300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
1300;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99179.0;3
1300;Camilla;Paris;DIVING_GEAR;SEASHELLS;99179.0;3
1500;Charlie;Paris;BANANAS;SEASHELLS;4822.0;1
1600;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
1900;Camilla;Gary;PEARLS;SEASHELLS;9998.0;8
1900;Charlie;Gary;PEARLS;SEASHELLS;9998.0;4
2400;Paris;Charlie;DIVING_GEAR;SEASHELLS;99170.0;1
2500;Charlie;Paris;DIVING_GEAR;SEASHELLS;99181.0;2
3200;Paris;Charlie;PEARLS;SEASHELLS;10004.0;1
3200;Paris;Charlie;BANANAS;SEASHELLS;4828.0;2
3200;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
3400;Caesar;Paris;PEARLS;SEASHELLS;9998.0;1
3500;Pablo;Charlie;BANANAS;SEASHELLS;4825.0;4
3600;Penelope;Camilla;PEARLS;SEASHELLS;10002.0;5
3600;Penelope;Charlie;PEARLS;SEASHELLS;10002.0;3
3900;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;4
3900;Charlie;Peter;COCONUTS;SEASHELLS;7921.0;10
4300;Camilla;Paris;BERRIES;SEASHELLS;3847.0;4
4600;Paris;Charlie;BANANAS;SEASHELLS;4825.0;1
4900;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
4900;Paris;Caesar;BANANAS;SEASHELLS;4824.0;2
5000;Charlie;Caesar;BANANAS;SEASHELLS;4820.0;3
5100;Charlie;Paris;DIVING_GEAR;SEASHELLS;99178.0;1
5300;Caesar;Caesar;COCONUTS;SEASHELLS;7923.0;46
5800;Charlie;Pablo;BANANAS;SEASHELLS;4818.0;1
5900;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
5900;Charlie;Paris;BANANAS;SEASHELLS;4817.0;1
6300;Charlie;Pablo;BANANAS;SEASHELLS;4818.0;5
6300;Charlie;Penelope;BANANAS;SEASHELLS;4817.0;2
6500;Camilla;Gary;BERRIES;SEASHELLS;3847.0;13
6900;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99185.0;2
6900;Paris;Charlie;DIVING_GEAR;SEASHELLS;99188.0;1
7100;Caesar;Caesar;COCONUTS;SEASHELLS;7914.0;40
7400;Charlie;Paris;BANANAS;SEASHELLS;4815.0;1
7800;Paris;Camilla;BANANAS;SEASHELLS;4819.0;1
7800;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;2
7900;Gary;Caesar;PEARLS;SEASHELLS;10004.0;1
7900;Gary;Charlie;PEARLS;SEASHELLS;10004.0;8
8000;Peter;Charlie;PINA_COLADAS;SEASHELLS;14829.0;2
8100;Camilla;Gary;BERRIES;SEASHELLS;3845.0;11
8200;Paris;Charlie;DIVING_GEAR;SEASHELLS;99143.0;1
8500;Penelope;Charlie;BANANAS;SEASHELLS;4819.0;2
8500;Gary;Charlie;BANANAS;SEASHELLS;4819.0;13
8600;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;6
8600;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99143.0;1
8600;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;1
8700;Camilla;Paris;DIVING_GEAR;SEASHELLS;99155.0;3
8800;Camilla;Paris;DIVING_GEAR;SEASHELLS;99150.0;1
9100;Charlie;Penelope;BANANAS;SEASHELLS;4814.0;7
9100;Camilla;Penelope;BANANAS;SEASHELLS;4814.0;3
9300;Peter;Charlie;COCONUTS;SEASHELLS;7914.0;10
9400;Charlie;Paris;BANANAS;SEASHELLS;4814.0;1
9600;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
9600;Paris;Paris;BANANAS;SEASHELLS;4819.0;1
9700;Caesar;Penelope;PEARLS;SEASHELLS;9996.0;1
9800;Caesar;Peter;COCONUTS;SEASHELLS;7914.0;8
9900;Paris;Charlie;BANANAS;SEASHELLS;4818.0;1
10200;Charlie;Gina;BANANAS;SEASHELLS;4814.0;8
10300;Camilla;Paris;DIVING_GEAR;SEASHELLS;99120.0;2
10400;Charlie;Peter;COCONUTS;SEASHELLS;7916.0;10
10500;Charlie;Paris;PEARLS;SEASHELLS;9995.0;2
10500;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
10500;Charlie;Paris;BANANAS;SEASHELLS;4813.0;2
10600;Peter;Charlie;COCONUTS;SEASHELLS;7921.0;10
10600;Paris;Camilla;BANANAS;SEASHELLS;4817.0;1
10900;Paris;Camilla;BERRIES;SEASHELLS;3851.0;9
11300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
11300;Paris;Camilla;DIVING_GEAR;SEASHELLS;99113.0;1
11700;Paris;Caesar;PEARLS;SEASHELLS;10002.0;1
12100;Paris;Pablo;PEARLS;SEASHELLS;9998.0;1
12100;Paris;Charlie;BANANAS;SEASHELLS;4817.0;1
12200;Charlie;Paris;BANANAS;SEASHELLS;4810.0;1
12500;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14852.0;21
13000;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
13100;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;3
13400;Peter;Charlie;COCONUTS;SEASHELLS;7930.0;10
13600;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
13900;Charlie;Paris;BANANAS;SEASHELLS;4810.0;1
14400;Penelope;Camilla;BERRIES;SEASHELLS;3848.0;10
14700;Penelope;Charlie;BANANAS;SEASHELLS;4817.0;10
14700;Paris;Charlie;BANANAS;SEASHELLS;4815.0;1
15000;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;3
15000;Paris;Charlie;BANANAS;SEASHELLS;4815.0;1
15200;Charlie;Pablo;PINA_COLADAS;SEASHELLS;14859.0;8
15500;Paris;Paris;PEARLS;SEASHELLS;10002.0;1
15500;Camilla;Paris;BANANAS;SEASHELLS;4811.0;1
15600;Olivia;Camilla;BERRIES;SEASHELLS;3846.0;17
15600;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
15700;Camilla;Penelope;BERRIES;SEASHELLS;3840.0;10
16100;Caesar;Paris;BANANAS;SEASHELLS;4811.0;1
16100;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
16600;Gary;Caesar;BANANAS;SEASHELLS;4818.0;2
16700;Paris;Caesar;BANANAS;SEASHELLS;4818.0;2
16700;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
16900;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14864.0;21
16900;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14864.0;11
16900;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
17000;Gina;Charlie;PEARLS;SEASHELLS;10002.0;5
17000;Gina;Pablo;PEARLS;SEASHELLS;9998.0;3
17200;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
17300;Charlie;Paris;DIVING_GEAR;SEASHELLS;99170.0;1
17400;Camilla;Penelope;BERRIES;SEASHELLS;3841.0;11
17800;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
17900;Paris;Charlie;BANANAS;SEASHELLS;4816.0;1
18000;Gina;Paris;BANANAS;SEASHELLS;4816.0;1
18000;Paris;Charlie;BANANAS;SEASHELLS;4816.0;0
18000;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
18000;Gina;Charlie;BANANAS;SEASHELLS;4816.0;9
18000;Paris;Paris;BANANAS;SEASHELLS;4816.0;1
18600;Charlie;Paris;BANANAS;SEASHELLS;4811.0;1
18700;Paris;Charlie;BANANAS;SEASHELLS;4817.0;1
18900;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
19200;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
19200;Paris;Camilla;BANANAS;SEASHELLS;4817.0;1
19500;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
19500;Camilla;Paris;BANANAS;SEASHELLS;4813.0;2
19700;Caesar;Paris;BANANAS;SEASHELLS;4813.0;1
19900;Charlie;Gary;PEARLS;SEASHELLS;9996.0;7
19900;Caesar;Gary;PEARLS;SEASHELLS;9996.0;2
20100;Paris;Charlie;BANANAS;SEASHELLS;4818.0;2
20100;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
20300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
20300;Charlie;Paris;BANANAS;SEASHELLS;4813.0;1
20400;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;5
20700;Camilla;Paris;DIVING_GEAR;SEASHELLS;99129.0;3
20900;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
21000;Charlie;Paris;DIVING_GEAR;SEASHELLS;99144.0;3
21000;Charlie;Pablo;BANANAS;SEASHELLS;4815.0;4
21100;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
21300;Paris;Charlie;BANANAS;SEASHELLS;4819.0;1
21400;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;3
21500;Paris;Charlie;DIVING_GEAR;SEASHELLS;99114.0;2
21500;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
21500;Charlie;Peter;PINA_COLADAS;SEASHELLS;14860.0;5
21600;Charlie;Pablo;BANANAS;SEASHELLS;4816.0;4
21800;Paris;Camilla;BERRIES;SEASHELLS;3850.0;9
22600;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;2
23300;Charlie;Pablo;BANANAS;SEASHELLS;4816.0;1
23400;Charlie;Gina;BANANAS;SEASHELLS;4816.0;11
23600;Paris;Camilla;DIVING_GEAR;SEASHELLS;99075.0;1
23600;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;3
23700;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
23700;Paris;Charlie;BANANAS;SEASHELLS;4822.0;1
24400;Camilla;Paris;BANANAS;SEASHELLS;4816.0;1
24400;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;2
24500;Paris;Camilla;DIVING_GEAR;SEASHELLS;99066.0;1
24600;Charlie;Pablo;BANANAS;SEASHELLS;4817.0;3
24700;Pablo;Charlie;BANANAS;SEASHELLS;4820.0;1
25200;Gina;Charlie;BANANAS;SEASHELLS;4819.0;5
25200;Gina;Camilla;BANANAS;SEASHELLS;4819.0;5
25500;Camilla;Gary;BERRIES;SEASHELLS;3844.0;16
25500;Paris;Pablo;PEARLS;SEASHELLS;9998.0;1
25500;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;3
25700;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;1
25700;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;4
25900;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
25900;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
26000;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
26100;Charlie;Paris;BANANAS;SEASHELLS;4814.0;1
26200;Camilla;Gary;BERRIES;SEASHELLS;3844.0;15
26200;Pablo;Penelope;BANANAS;SEASHELLS;4818.0;3
26400;Charlie;Peter;PINA_COLADAS;SEASHELLS;14869.0;2
26800;Paris;Charlie;BANANAS;SEASHELLS;4820.0;1
27000;Gina;Pablo;BANANAS;SEASHELLS;4816.0;4
27000;Gina;Caesar;BANANAS;SEASHELLS;4820.0;4
27100;Paris;Caesar;BANANAS;SEASHELLS;4821.0;1
27100;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
27100;Paris;Camilla;BERRIES;SEASHELLS;3850.0;10
27200;Paris;Charlie;DIVING_GEAR;SEASHELLS;99122.0;1
27300;Camilla;Paris;BERRIES;SEASHELLS;3842.0;1
27400;Paris;Camilla;BERRIES;SEASHELLS;3849.0;9
27500;Camilla;Paris;DIVING_GEAR;SEASHELLS;99114.0;2
27600;Penelope;Charlie;PEARLS;SEASHELLS;10005.0;7
27800;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
28200;Paris;Pablo;BANANAS;SEASHELLS;4814.0;1
28200;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
28200;Charlie;Pablo;BANANAS;SEASHELLS;4814.0;3
28400;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;4
28500;Paris;Camilla;BERRIES;SEASHELLS;3849.0;2
28600;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
28600;Charlie;Gary;PEARLS;SEASHELLS;9995.0;10
28800;Charlie;Paris;PEARLS;SEASHELLS;9995.0;2
28800;Charlie;Paris;BANANAS;SEASHELLS;4811.0;2
29000;Penelope;Charlie;BANANAS;SEASHELLS;4817.0;7
29100;Paris;Charlie;BANANAS;SEASHELLS;4816.0;1
29100;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
29200;Caesar;Pablo;PINA_COLADAS;SEASHELLS;14876.0;8
29400;Paris;Camilla;BANANAS;SEASHELLS;4816.0;1
29400;Paris;Charlie;DIVING_GEAR;SEASHELLS;99145.0;3
29800;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
29800;Charlie;Paris;BANANAS;SEASHELLS;4811.0;1
29900;Caesar;Paris;PEARLS;SEASHELLS;9998.0;1
30100;Caesar;Pablo;COCONUTS;SEASHELLS;7937.0;30
30300;Caesar;Peter;PINA_COLADAS;SEASHELLS;14889.0;2
30700;Paris;Charlie;DIVING_GEAR;SEASHELLS;99145.0;1
30800;Gina;Charlie;BANANAS;SEASHELLS;4817.0;12
31200;Gary;Camilla;BERRIES;SEASHELLS;3852.0;11
31300;Paris;Charlie;BANANAS;SEASHELLS;4817.0;1
31700;Camilla;Penelope;BERRIES;SEASHELLS;3845.0;12
31700;Paris;Charlie;BANANAS;SEASHELLS;4818.0;1
31800;Penelope;Charlie;BANANAS;SEASHELLS;4819.0;12
31900;Gary;Charlie;BANANAS;SEASHELLS;4819.0;15
32000;Charlie;Penelope;BANANAS;SEASHELLS;4813.0;12
32100;Penelope;Charlie;BANANAS;SEASHELLS;4819.0;12
32300;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14882.0;25
32800;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99127.0;1
32800;Camilla;Penelope;BERRIES;SEASHELLS;3844.0;13
32900;Charlie;Paris;BANANAS;SEASHELLS;4813.0;1
32900;Camilla;Charlie;DIVING_GEAR;SEASHELLS;99129.0;1
33100;Camilla;Paris;BANANAS;SEASHELLS;4813.0;1
33200;Gina;Charlie;BANANAS;SEASHELLS;4818.0;9
33300;Penelope;Camilla;BANANAS;SEASHELLS;4817.0;3
33600;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
33600;Paris;Caesar;BANANAS;SEASHELLS;4818.0;1
34000;Paris;Camilla;DIVING_GEAR;SEASHELLS;99122.0;2
34800;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
35000;Gary;Caesar;BANANAS;SEASHELLS;4815.0;2
35200;Pablo;Paris;BANANAS;SEASHELLS;4816.0;1
35200;Caesar;Penelope;PEARLS;SEASHELLS;9996.0;1
35900;Camilla;Paris;DIVING_GEAR;SEASHELLS;99123.0;2
36000;Gary;Camilla;BERRIES;SEASHELLS;3853.0;13
36000;Peter;Charlie;COCONUTS;SEASHELLS;7949.0;9
36100;Caesar;Caesar;COCONUTS;SEASHELLS;7946.0;54
36200;Charlie;Caesar;BANANAS;SEASHELLS;4814.0;5
36600;Penelope;Caesar;BANANAS;SEASHELLS;4818.0;1
36600;Charlie;Gary;BANANAS;SEASHELLS;4812.0;13
36700;Paris;Camilla;BERRIES;SEASHELLS;3851.0;5
