timestamp;buyer;seller;symbol;currency;price;quantity
100;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
100;Paris;Charlie;BANANAS;SEASHELLS;4875.0;1
200;Paris;Camilla;DIP;SEASHELLS;7002.0;9
200;Paris;Charlie;BANANAS;SEASHELLS;4876.0;1
200;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
300;Paris;Charlie;BANANAS;SEASHELLS;4873.0;1
400;Charlie;Caesar;BANANAS;SEASHELLS;4871.0;5
500;Paris;Charlie;BANANAS;SEASHELLS;4874.0;1
700;Caesar;Camilla;DIP;SEASHELLS;7002.0;6
800;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
800;Caesar;Paris;BANANAS;SEASHELLS;4871.0;1
1000;Penelope;Charlie;BANANAS;SEASHELLS;4875.0;10
1000;Caesar;Paris;UKULELE;SEASHELLS;21015.0;4
1100;Paris;Caesar;UKULELE;SEASHELLS;21017.0;5
1100;Caesar;Paris;BAGUETTE;SEASHELLS;12000.0;4
1200;Charlie;Paris;BANANAS;SEASHELLS;4868.0;1
1300;Paris;Camilla;DIVING_GEAR;SEASHELLS;98906.0;3
1300;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
1500;Paris;Charlie;BANANAS;SEASHELLS;4874.0;1
1500;Caesar;Camilla;DIP;SEASHELLS;6998.0;10
1500;Charlie;Pablo;PEARLS;SEASHELLS;9998.0;4
1500;Caesar;Paris;DIP;SEASHELLS;6998.0;8
1600;Caesar;Camilla;DIP;SEASHELLS;6995.0;4
1700;Caesar;Paris;DIP;SEASHELLS;6995.0;8
1700;Charlie;Pablo;BANANAS;SEASHELLS;4870.0;2
1900;Charlie;Paris;BANANAS;SEASHELLS;4868.0;1
1900;Caesar;Pablo;PINA_COLADAS;SEASHELLS;14998.0;13
1900;Paris;Caesar;UKULELE;SEASHELLS;21023.0;2
2100;Caesar;Caesar;COCONUTS;SEASHELLS;7998.0;53
2200;Caesar;Paris;UKULELE;SEASHELLS;21021.0;3
2300;Camilla;Pablo;PICNIC_BASKET;SEASHELLS;73392.0;1
2300;Caesar;Pablo;PICNIC_BASKET;SEASHELLS;73393.0;2
2400;Caesar;Camilla;BAGUETTE;SEASHELLS;12010.0;7
2400;Caesar;Paris;BAGUETTE;SEASHELLS;12010.0;5
2600;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;4
2600;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;1
2600;Penelope;Charlie;BANANAS;SEASHELLS;4872.0;2
2600;Penelope;Camilla;BANANAS;SEASHELLS;4872.0;4
2700;Paris;Caesar;UKULELE;SEASHELLS;21015.0;5
3000;Paris;Charlie;BANANAS;SEASHELLS;4874.0;1
3100;Camilla;Paris;PEARLS;SEASHELLS;9998.0;1
3200;Gina;Caesar;PEARLS;SEASHELLS;10002.0;5
3200;Paris;Camilla;BERRIES;SEASHELLS;3921.0;9
3300;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
3400;Paris;Caesar;BAGUETTE;SEASHELLS;12023.0;7
3500;Gary;Charlie;BANANAS;SEASHELLS;4874.0;10
3500;Caesar;Paris;BAGUETTE;SEASHELLS;12021.0;8
3500;Camilla;Paris;BERRIES;SEASHELLS;3914.0;6
3500;Paris;Caesar;UKULELE;SEASHELLS;21024.0;2
3500;Gary;Camilla;BANANAS;SEASHELLS;4874.0;10
3700;Camilla;Penelope;BERRIES;SEASHELLS;3914.0;10
3700;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;1
4200;Penelope;Charlie;BANANAS;SEASHELLS;4876.0;6
4200;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;5
4200;Penelope;Caesar;BANANAS;SEASHELLS;4876.0;1
4400;Caesar;Camilla;DIP;SEASHELLS;6992.0;6
4600;Paris;Caesar;DIP;SEASHELLS;6995.0;5
4600;Caesar;Camilla;DIP;SEASHELLS;6993.0;9
4900;Charlie;Penelope;BANANAS;SEASHELLS;4871.0;7
4900;Caesar;Camilla;BAGUETTE;SEASHELLS;12017.0;4
5100;Paris;Charlie;DIVING_GEAR;SEASHELLS;98967.0;2
5400;Paris;Charlie;PEARLS;SEASHELLS;10005.0;1
5400;Paris;Charlie;BANANAS;SEASHELLS;4879.0;1
5400;Gary;Charlie;BANANAS;SEASHELLS;4879.0;15
5400;Paris;Camilla;BERRIES;SEASHELLS;3920.0;4
5500;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;1
5500;Caesar;Paris;BAGUETTE;SEASHELLS;12024.0;7
5500;Caesar;Camilla;DIP;SEASHELLS;6998.0;9
5600;Caesar;Penelope;PICNIC_BASKET;SEASHELLS;73468.0;2
5700;Gary;Camilla;BERRIES;SEASHELLS;3920.0;19
6100;Caesar;Paris;DIP;SEASHELLS;6998.0;4
6200;Paris;Charlie;BANANAS;SEASHELLS;4878.0;1
6400;Caesar;Camilla;DIP;SEASHELLS;6997.0;6
6700;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
6700;Paris;Caesar;BANANAS;SEASHELLS;4879.0;1
6700;Paris;Caesar;DIP;SEASHELLS;6999.0;9
6800;Charlie;Paris;BANANAS;SEASHELLS;4873.0;1
6900;Caesar;Camilla;UKULELE;SEASHELLS;21025.0;8
6900;Gary;Camilla;BERRIES;SEASHELLS;3920.0;19
6900;Caesar;Paris;UKULELE;SEASHELLS;21025.0;5
7100;Caesar;Caesar;COCONUTS;SEASHELLS;7996.0;56
