timestamp;buyer;seller;symbol;currency;price;quantity
100;Gary;Camilla;BERRIES;SEASHELLS;3854.0;19
100;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
200;Paris;Caesar;DIP;SEASHELLS;7094.0;7
200;Paris;Charlie;BANANAS;SEASHELLS;4827.0;1
200;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
300;Charlie;Paris;BANANAS;SEASHELLS;4822.0;1
400;Charlie;Pablo;BANANAS;SEASHELLS;4823.0;5
500;Paris;Charlie;PEARLS;SEASHELLS;10005.0;2
500;Paris;Charlie;BANANAS;SEASHELLS;4828.0;2
500;Paris;Camilla;BERRIES;SEASHELLS;3854.0;6
600;Caesar;Paris;BAGUETTE;SEASHELLS;12247.0;6
1000;Pablo;Paris;PEARLS;SEASHELLS;10002.0;1
1000;Paris;Caesar;DIP;SEASHELLS;7099.0;4
1000;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
1200;Caesar;Paris;DIP;SEASHELLS;7096.0;9
1200;Charlie;Paris;BANANAS;SEASHELLS;4822.0;1
1300;Pablo;Camilla;PICNIC_BASKET;SEASHELLS;74297.0;6
1300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
1300;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99179.0;3
1300;Camilla;Paris;DIVING_GEAR;SEASHELLS;99179.0;3
1500;Charlie;Paris;BANANAS;SEASHELLS;4822.0;1
1600;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
1700;Paris;Caesar;UKULELE;SEASHELLS;20965.0;3
1900;Camilla;Gary;PEARLS;SEASHELLS;9998.0;8
1900;Charlie;Gary;PEARLS;SEASHELLS;9998.0;4
2000;Caesar;Paris;UKULELE;SEASHELLS;20970.0;2
2300;Caesar;Paris;UKULELE;SEASHELLS;20968.0;2
2400;Paris;Charlie;DIVING_GEAR;SEASHELLS;99170.0;1
2500;Paris;Caesar;DIP;SEASHELLS;7095.0;6
2500;Charlie;Paris;DIVING_GEAR;SEASHELLS;99181.0;2
2700;Paris;Caesar;BAGUETTE;SEASHELLS;12238.0;5
2800;Caesar;Paris;DIP;SEASHELLS;7090.0;9
2900;Caesar;Paris;DIP;SEASHELLS;7090.0;10
3200;Paris;Charlie;PEARLS;SEASHELLS;10004.0;1
3200;Paris;Charlie;BANANAS;SEASHELLS;4828.0;2
3200;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
3400;Caesar;Paris;PEARLS;SEASHELLS;9998.0;1
3500;Pablo;Charlie;BANANAS;SEASHELLS;4825.0;4
3600;Penelope;Camilla;PEARLS;SEASHELLS;10002.0;5
3600;Paris;Caesar;BAGUETTE;SEASHELLS;12239.0;4
3600;Penelope;Charlie;PEARLS;SEASHELLS;10002.0;3
3900;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;4
3900;Charlie;Peter;COCONUTS;SEASHELLS;7921.0;10
4300;Camilla;Paris;BERRIES;SEASHELLS;3847.0;4
4600;Paris;Charlie;BANANAS;SEASHELLS;4825.0;1
4900;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
4900;Caesar;Camilla;UKULELE;SEASHELLS;20960.0;7
4900;Paris;Caesar;BANANAS;SEASHELLS;4824.0;2
5000;Caesar;Camilla;BAGUETTE;SEASHELLS;12223.0;4
5000;Charlie;Caesar;BANANAS;SEASHELLS;4820.0;3
5100;Charlie;Paris;DIVING_GEAR;SEASHELLS;99178.0;1
5300;Caesar;Caesar;COCONUTS;SEASHELLS;7923.0;46
5500;Caesar;Camilla;DIP;SEASHELLS;7084.0;4
5700;Camilla;Pablo;PICNIC_BASKET;SEASHELLS;74216.0;1
5700;Caesar;Pablo;PICNIC_BASKET;SEASHELLS;74217.0;1
5800;Charlie;Pablo;BANANAS;SEASHELLS;4818.0;1
5900;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
5900;Charlie;Paris;BANANAS;SEASHELLS;4817.0;1
6100;Caesar;Paris;UKULELE;SEASHELLS;20966.0;5
6200;Caesar;Camilla;DIP;SEASHELLS;7086.0;3
6300;Charlie;Pablo;BANANAS;SEASHELLS;4818.0;5
6300;Charlie;Penelope;BANANAS;SEASHELLS;4817.0;2
6500;Camilla;Gary;BERRIES;SEASHELLS;3847.0;13
6800;Caesar;Paris;DIP;SEASHELLS;7087.0;5
6900;Paris;Caesar;UKULELE;SEASHELLS;20963.0;2
6900;Charlie;Camilla;DIVING_GEAR;SEASHELLS;99185.0;2
6900;Paris;Charlie;DIVING_GEAR;SEASHELLS;99188.0;1
7100;Caesar;Caesar;COCONUTS;SEASHELLS;7914.0;40
7200;Caesar;Camilla;BAGUETTE;SEASHELLS;12210.0;5
7300;Pablo;Caesar;PICNIC_BASKET;SEASHELLS;74259.0;1
7300;Caesar;Paris;DIP;SEASHELLS;7088.0;8
7400;Caesar;Camilla;DIP;SEASHELLS;7090.0;6
7400;Charlie;Paris;BANANAS;SEASHELLS;4815.0;1
7400;Paris;Caesar;BAGUETTE;SEASHELLS;12210.0;4
7500;Paris;Caesar;DIP;SEASHELLS;7092.0;7
7800;Paris;Camilla;BANANAS;SEASHELLS;4819.0;1
7800;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;2
7900;Gary;Caesar;PEARLS;SEASHELLS;10004.0;1
7900;Caesar;Paris;DIP;SEASHELLS;7088.0;5
7900;Gary;Charlie;PEARLS;SEASHELLS;10004.0;8
8000;Peter;Charlie;PINA_COLADAS;SEASHELLS;14829.0;2
8100;Camilla;Gary;BERRIES;SEASHELLS;3845.0;11
8200;Caesar;Paris;DIP;SEASHELLS;7089.0;5
8200;Caesar;Paris;BAGUETTE;SEASHELLS;12209.0;7
8200;Paris;Charlie;DIVING_GEAR;SEASHELLS;99143.0;1
8500;Penelope;Charlie;BANANAS;SEASHELLS;4819.0;2
8500;Gary;Charlie;BANANAS;SEASHELLS;4819.0;13
8600;Penelope;Charlie;PEARLS;SEASHELLS;10004.0;6
8600;Caesar;Paris;BAGUETTE;SEASHELLS;12212.0;5
8600;Camilla;Camilla;DIVING_GEAR;SEASHELLS;99143.0;1
8600;Penelope;Caesar;PEARLS;SEASHELLS;10004.0;1
8700;Camilla;Paris;DIVING_GEAR;SEASHELLS;99155.0;3
8800;Camilla;Paris;DIVING_GEAR;SEASHELLS;99150.0;1
8900;Pablo;Camilla;PICNIC_BASKET;SEASHELLS;74258.0;3
9100;Charlie;Penelope;BANANAS;SEASHELLS;4814.0;7
9100;Caesar;Penelope;PICNIC_BASKET;SEASHELLS;74242.0;1
9100;Camilla;Penelope;BANANAS;SEASHELLS;4814.0;3
9100;Caesar;Paris;BAGUETTE;SEASHELLS;12212.0;8
9100;Caesar;Camilla;BAGUETTE;SEASHELLS;12212.0;5
9300;Peter;Charlie;COCONUTS;SEASHELLS;7914.0;10
9400;Paris;Caesar;BAGUETTE;SEASHELLS;12207.0;8
9400;Charlie;Paris;BANANAS;SEASHELLS;4814.0;1
9500;Paris;Caesar;BAGUETTE;SEASHELLS;12203.0;6
9600;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
9600;Paris;Paris;BANANAS;SEASHELLS;4819.0;1
9700;Caesar;Penelope;PEARLS;SEASHELLS;9996.0;1
9800;Paris;Caesar;UKULELE;SEASHELLS;20954.0;4
9800;Caesar;Peter;COCONUTS;SEASHELLS;7914.0;8
9900;Paris;Caesar;DIP;SEASHELLS;7083.0;5
9900;Paris;Caesar;BAGUETTE;SEASHELLS;12192.0;4
9900;Paris;Charlie;BANANAS;SEASHELLS;4818.0;1
10100;Paris;Caesar;DIP;SEASHELLS;7082.0;4
10200;Charlie;Gina;BANANAS;SEASHELLS;4814.0;8
10300;Caesar;Paris;UKULELE;SEASHELLS;20952.0;3
10300;Camilla;Paris;DIVING_GEAR;SEASHELLS;99120.0;2
10400;Charlie;Peter;COCONUTS;SEASHELLS;7916.0;10
10500;Charlie;Paris;PEARLS;SEASHELLS;9995.0;2
10500;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
10500;Charlie;Paris;BANANAS;SEASHELLS;4813.0;2
10600;Peter;Charlie;COCONUTS;SEASHELLS;7921.0;10
10600;Paris;Camilla;BANANAS;SEASHELLS;4817.0;1
10800;Caesar;Paris;DIP;SEASHELLS;7078.0;8
10900;Paris;Camilla;BERRIES;SEASHELLS;3851.0;9
11300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
11300;Paris;Camilla;DIVING_GEAR;SEASHELLS;99113.0;1
11700;Paris;Caesar;PEARLS;SEASHELLS;10002.0;1
12100;Paris;Pablo;PEARLS;SEASHELLS;9998.0;1
12100;Paris;Caesar;UKULELE;SEASHELLS;20949.0;1
12100;Paris;Charlie;BANANAS;SEASHELLS;4817.0;1
12200;Charlie;Paris;BANANAS;SEASHELLS;4810.0;1
12500;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14852.0;21
13000;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
13000;Caesar;Camilla;DIP;SEASHELLS;7080.0;8
13100;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;3
13200;Caesar;Penelope;PICNIC_BASKET;SEASHELLS;74205.0;1
13300;Paris;Caesar;DIP;SEASHELLS;7080.0;8
13400;Caesar;Paris;BAGUETTE;SEASHELLS;12191.0;6
13400;Peter;Charlie;COCONUTS;SEASHELLS;7930.0;10
13600;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
13900;Charlie;Paris;BANANAS;SEASHELLS;4810.0;1
14300;Paris;Caesar;BAGUETTE;SEASHELLS;12203.0;4
14300;Caesar;Paris;DIP;SEASHELLS;7077.0;5
14400;Paris;Caesar;DIP;SEASHELLS;7079.0;6
14400;Penelope;Camilla;BERRIES;SEASHELLS;3848.0;10
14700;Penelope;Charlie;BANANAS;SEASHELLS;4817.0;10
14700;Paris;Caesar;UKULELE;SEASHELLS;20943.0;1
14700;Paris;Charlie;BANANAS;SEASHELLS;4815.0;1
15000;Camilla;Pablo;PEARLS;SEASHELLS;9998.0;3
15000;Paris;Charlie;BANANAS;SEASHELLS;4815.0;1
15100;Caesar;Paris;BAGUETTE;SEASHELLS;12214.0;4
15200;Paris;Caesar;DIP;SEASHELLS;7080.0;5
15200;Charlie;Pablo;PINA_COLADAS;SEASHELLS;14859.0;8
15500;Paris;Paris;PEARLS;SEASHELLS;10002.0;1
15500;Camilla;Paris;BANANAS;SEASHELLS;4811.0;1
15600;Olivia;Camilla;BERRIES;SEASHELLS;3846.0;17
15600;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
15700;Camilla;Penelope;BERRIES;SEASHELLS;3840.0;10
16100;Caesar;Paris;BANANAS;SEASHELLS;4811.0;1
16100;Caesar;Paris;PEARLS;SEASHELLS;9996.0;1
16200;Caesar;Paris;UKULELE;SEASHELLS;20945.0;4
16200;Paris;Caesar;BAGUETTE;SEASHELLS;12213.0;6
16400;Caesar;Paris;BAGUETTE;SEASHELLS;12211.0;3
16600;Caesar;Camilla;DIP;SEASHELLS;7071.0;4
16600;Gary;Caesar;BANANAS;SEASHELLS;4818.0;2
16700;Paris;Caesar;BANANAS;SEASHELLS;4818.0;2
16700;Caesar;Paris;UKULELE;SEASHELLS;20952.0;3
16700;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
16800;Caesar;Camilla;DIP;SEASHELLS;7070.0;6
16900;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14864.0;21
16900;Caesar;Caesar;PINA_COLADAS;SEASHELLS;14864.0;11
16900;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
17000;Gina;Charlie;PEARLS;SEASHELLS;10002.0;5
17000;Gina;Pablo;PEARLS;SEASHELLS;9998.0;3
17200;Paris;Charlie;PEARLS;SEASHELLS;10002.0;1
17300;Charlie;Paris;DIVING_GEAR;SEASHELLS;99170.0;1
17400;Camilla;Penelope;BERRIES;SEASHELLS;3841.0;11
17400;Paris;Caesar;BAGUETTE;SEASHELLS;12213.0;6
17800;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
17900;Caesar;Paris;BAGUETTE;SEASHELLS;12209.0;5
17900;Paris;Charlie;BANANAS;SEASHELLS;4816.0;1
18000;Gina;Paris;BANANAS;SEASHELLS;4816.0;1
18000;Paris;Charlie;BANANAS;SEASHELLS;4816.0;0
18000;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
18000;Gina;Charlie;BANANAS;SEASHELLS;4816.0;9
18000;Paris;Paris;BANANAS;SEASHELLS;4816.0;1
18300;Caesar;Camilla;UKULELE;SEASHELLS;20941.0;6
18600;Charlie;Paris;BANANAS;SEASHELLS;4811.0;1
18700;Paris;Charlie;BANANAS;SEASHELLS;4817.0;1
18700;Caesar;Paris;BAGUETTE;SEASHELLS;12208.0;7
18800;Paris;Caesar;UKULELE;SEASHELLS;20945.0;4
18900;Paris;Caesar;BAGUETTE;SEASHELLS;12210.0;4
18900;Caesar;Gary;PEARLS;SEASHELLS;9996.0;1
19200;Paris;Camilla;PEARLS;SEASHELLS;10002.0;1
19200;Paris;Camilla;BANANAS;SEASHELLS;4817.0;1
19500;Camilla;Paris;PEARLS;SEASHELLS;9998.0;2
19500;Camilla;Paris;BANANAS;SEASHELLS;4813.0;2
19600;Paris;Caesar;UKULELE;SEASHELLS;20955.0;5
19700;Caesar;Paris;BANANAS;SEASHELLS;4813.0;1
19900;Charlie;Gary;PEARLS;SEASHELLS;9996.0;7
19900;Caesar;Gary;PEARLS;SEASHELLS;9996.0;2
20000;Paris;Caesar;UKULELE;SEASHELLS;20960.0;1
20100;Caesar;Paris;BAGUETTE;SEASHELLS;12206.0;5
20100;Paris;Charlie;BANANAS;SEASHELLS;4818.0;2
20100;Paris;Caesar;PEARLS;SEASHELLS;10004.0;2
20300;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
20300;Charlie;Paris;BANANAS;SEASHELLS;4813.0;1
20300;Caesar;Paris;BAGUETTE;SEASHELLS;12212.0;3
20400;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;5
20700;Camilla;Paris;DIVING_GEAR;SEASHELLS;99129.0;3
20800;Caesar;Paris;DIP;SEASHELLS;7066.0;4
20900;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
21000;Penelope;Caesar;PICNIC_BASKET;SEASHELLS;74193.0;2
21000;Charlie;Paris;DIVING_GEAR;SEASHELLS;99144.0;3
21000;Charlie;Pablo;BANANAS;SEASHELLS;4815.0;4
21100;Paris;Caesar;UKULELE;SEASHELLS;20957.0;5
21100;Pablo;Charlie;PEARLS;SEASHELLS;10002.0;2
21300;Paris;Charlie;BANANAS;SEASHELLS;4819.0;1
21400;Caesar;Camilla;DIP;SEASHELLS;7066.0;5
21400;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;3
21500;Paris;Charlie;DIVING_GEAR;SEASHELLS;99114.0;2
21500;Charlie;Paris;PEARLS;SEASHELLS;9998.0;1
21500;Charlie;Peter;PINA_COLADAS;SEASHELLS;14860.0;5
21600;Charlie;Pablo;BANANAS;SEASHELLS;4816.0;4
21700;Caesar;Paris;UKULELE;SEASHELLS;20948.0;3
21800;Caesar;Paris;UKULELE;SEASHELLS;20954.0;5
21800;Paris;Camilla;BERRIES;SEASHELLS;3850.0;9
22100;Caesar;Paris;UKULELE;SEASHELLS;20950.0;1
22400;Caesar;Paris;DIP;SEASHELLS;7067.0;9
22500;Caesar;Paris;BAGUETTE;SEASHELLS;12223.0;6
22600;Charlie;Penelope;PEARLS;SEASHELLS;9995.0;2
22900;Caesar;Paris;UKULELE;SEASHELLS;20944.0;5
23100;Paris;Caesar;DIP;SEASHELLS;7073.0;8
23200;Caesar;Paris;UKULELE;SEASHELLS;20946.0;3
23300;Charlie;Pablo;BANANAS;SEASHELLS;4816.0;1
23400;Charlie;Gina;BANANAS;SEASHELLS;4816.0;11
23600;Paris;Camilla;DIVING_GEAR;SEASHELLS;99075.0;1
23600;Caesar;Paris;UKULELE;SEASHELLS;20949.0;2
23600;Pablo;Camilla;PEARLS;SEASHELLS;10002.0;3
23600;Caesar;Camilla;DIP;SEASHELLS;7073.0;3
23700;Paris;Caesar;PEARLS;SEASHELLS;10004.0;1
23700;Paris;Charlie;BANANAS;SEASHELLS;4822.0;1
